Id_code,Codice Ripartizione geografica,Codice Regione,Codice Comune (alfanumerico),Codice Comune (numerico),Ripartizione Geografica,Regione,Sigla automobilistica,Comune,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Superficie (Kmq),Year,deaths,injured,road_acc,road_acc_per_km2,road_acc_per_1000_inhabitants
24042,2,5,24042,24042,Nord-Est,Veneto,VI,Gallio,No,No,2413.0,47.8665,2023,0,1,1,0.02089143764428149,0.41442188147534187
24042,2,5,24042,24042,Nord-Est,Veneto,VI,Gallio,No,No,2413.0,47.8665,2024,0,6,4,0.08356575057712597,1.6576875259013675
24043,2,5,24043,24043,Nord-Est,Veneto,VI,Gambellara,No,No,3319.0,12.9966,2021,1,18,14,1.077204807411169,4.2181379933714975
24043,2,5,24043,24043,Nord-Est,Veneto,VI,Gambellara,No,No,3319.0,12.9966,2022,1,28,16,1.2310912084699075,4.820729135281711
24043,2,5,24043,24043,Nord-Est,Veneto,VI,Gambellara,No,No,3319.0,12.9966,2023,1,32,18,1.384977609528646,5.423320277191926
24043,2,5,24043,24043,Nord-Est,Veneto,VI,Gambellara,No,No,3319.0,12.9966,2024,0,16,8,0.6155456042349537,2.4103645676408556
24044,2,5,24044,24044,Nord-Est,Veneto,VI,Gambugliano,No,No,851.0,7.9503,2021,0,0,0,0.0,0.0
24044,2,5,24044,24044,Nord-Est,Veneto,VI,Gambugliano,No,No,851.0,7.9503,2022,0,1,1,0.1257814170534445,1.1750881316098707
24044,2,5,24044,24044,Nord-Est,Veneto,VI,Gambugliano,No,No,851.0,7.9503,2023,0,1,1,0.1257814170534445,1.1750881316098707
24046,2,5,24046,24046,Nord-Est,Veneto,VI,Grisignano di Zocco,No,No,4292.0,17.0202,2021,0,26,16,0.9400594587607667,3.727865796831314
24046,2,5,24046,24046,Nord-Est,Veneto,VI,Grisignano di Zocco,No,No,4292.0,17.0202,2022,0,21,14,0.8225520264156708,3.2618825722273996
24046,2,5,24046,24046,Nord-Est,Veneto,VI,Grisignano di Zocco,No,No,4292.0,17.0202,2023,1,23,19,1.1163206072784104,4.426840633737186
24046,2,5,24046,24046,Nord-Est,Veneto,VI,Grisignano di Zocco,No,No,4292.0,17.0202,2024,0,20,12,0.705044594070575,2.7958993476234855
24047,2,5,24047,24047,Nord-Est,Veneto,VI,Grumolo delle Abbadesse,No,No,3741.0,15.0136,2021,0,9,5,0.3330313848777109,1.3365410318096766
24047,2,5,24047,24047,Nord-Est,Veneto,VI,Grumolo delle Abbadesse,No,No,3741.0,15.0136,2022,0,15,11,0.7326690467309639,2.9403902699812883
24047,2,5,24047,24047,Nord-Est,Veneto,VI,Grumolo delle Abbadesse,No,No,3741.0,15.0136,2023,0,12,9,0.5994564927798796,2.405773857257418
24047,2,5,24047,24047,Nord-Est,Veneto,VI,Grumolo delle Abbadesse,No,No,3741.0,15.0136,2024,0,11,6,0.39963766185325306,1.6038492381716118
24048,2,5,24048,24048,Nord-Est,Veneto,VI,Isola Vicentina,No,No,9639.0,26.4789,2021,0,10,9,0.3398932735121172,0.9337068160597572
24048,2,5,24048,24048,Nord-Est,Veneto,VI,Isola Vicentina,No,No,9639.0,26.4789,2022,2,23,20,0.7553183855824827,2.0749040356883492
24048,2,5,24048,24048,Nord-Est,Veneto,VI,Isola Vicentina,No,No,9639.0,26.4789,2023,0,11,10,0.3776591927912413,1.0374520178441746
24048,2,5,24048,24048,Nord-Est,Veneto,VI,Isola Vicentina,No,No,9639.0,26.4789,2024,0,20,14,0.5287228699077379,1.4524328249818446
24049,2,5,24049,24049,Nord-Est,Veneto,VI,Laghi,No,No,123.0,22.237,2021,0,0,0,0.0,0.0
24049,2,5,24049,24049,Nord-Est,Veneto,VI,Laghi,No,No,123.0,22.237,2022,0,0,0,0.0,0.0
24049,2,5,24049,24049,Nord-Est,Veneto,VI,Laghi,No,No,123.0,22.237,2023,0,0,0,0.0,0.0
24050,2,5,24050,24050,Nord-Est,Veneto,VI,Lastebasse,No,No,229.0,18.797,2021,0,5,2,0.10639995744001703,8.73362445414847
24050,2,5,24050,24050,Nord-Est,Veneto,VI,Lastebasse,No,No,229.0,18.797,2022,0,2,1,0.05319997872000851,4.366812227074235
24050,2,5,24050,24050,Nord-Est,Veneto,VI,Lastebasse,No,No,229.0,18.797,2023,0,1,1,0.05319997872000851,4.366812227074235
24051,2,5,24051,24051,Nord-Est,Veneto,VI,Longare,No,No,5654.0,22.7741,2021,0,11,9,0.39518575926161736,1.5917934205871949
24051,2,5,24051,24051,Nord-Est,Veneto,VI,Longare,No,No,5654.0,22.7741,2022,0,31,20,0.8781905761369274,3.537318712415989
24051,2,5,24051,24051,Nord-Est,Veneto,VI,Longare,No,No,5654.0,22.7741,2023,0,17,13,0.5708238744890028,2.2992571630703926
24051,2,5,24051,24051,Nord-Est,Veneto,VI,Longare,No,No,5654.0,22.7741,2024,1,16,11,0.4830048168753101,1.9455252918287937
24052,2,5,24052,24052,Nord-Est,Veneto,VI,Lonigo,No,No,15581.0,49.4205,2021,0,42,32,0.6475045780597121,2.0537834542070468
24052,2,5,24052,24052,Nord-Est,Veneto,VI,Lonigo,No,No,15581.0,49.4205,2022,1,63,43,0.8700842767677381,2.7597715165907193
24052,2,5,24052,24052,Nord-Est,Veneto,VI,Lonigo,No,No,15581.0,49.4205,2023,0,56,45,0.9105533128964701,2.88813298247866
24052,2,5,24052,24052,Nord-Est,Veneto,VI,Lonigo,No,No,15581.0,49.4205,2024,0,40,29,0.5868010238666141,1.8612412553751365
24053,2,5,24053,24053,Nord-Est,Veneto,VI,Lugo di Vicenza,No,No,3739.0,14.564,2021,0,1,1,0.068662455369404,0.26745119015779617
24053,2,5,24053,24053,Nord-Est,Veneto,VI,Lugo di Vicenza,No,No,3739.0,14.564,2022,0,0,0,0.0,0.0
24053,2,5,24053,24053,Nord-Est,Veneto,VI,Lugo di Vicenza,No,No,3739.0,14.564,2023,0,2,2,0.137324910738808,0.5349023803155923
24053,2,5,24053,24053,Nord-Est,Veneto,VI,Lugo di Vicenza,No,No,3739.0,14.564,2024,0,6,4,0.274649821477616,1.0698047606311847
24055,2,5,24055,24055,Nord-Est,Veneto,VI,Malo,No,No,14641.0,30.5281,2021,0,45,33,1.0809713018497713,2.2539444027047333
24055,2,5,24055,24055,Nord-Est,Veneto,VI,Malo,No,No,14641.0,30.5281,2022,0,37,27,0.8844310651498128,1.8441363294856907
24055,2,5,24055,24055,Nord-Est,Veneto,VI,Malo,No,No,14641.0,30.5281,2023,0,37,33,1.0809713018497713,2.2539444027047333
24055,2,5,24055,24055,Nord-Est,Veneto,VI,Malo,No,No,14641.0,30.5281,2024,1,25,21,0.6878908284498544,1.4343282562666484
24056,2,5,24056,24056,Nord-Est,Veneto,VI,Marano Vicentino,No,No,9662.0,12.7254,2021,1,26,19,1.493076838449086,1.966466570068309
24056,2,5,24056,24056,Nord-Est,Veneto,VI,Marano Vicentino,No,No,9662.0,12.7254,2022,1,14,12,0.9429958979678438,1.2419788863589318
24056,2,5,24056,24056,Nord-Est,Veneto,VI,Marano Vicentino,No,No,9662.0,12.7254,2023,1,19,15,1.1787448724598049,1.552473607948665
24056,2,5,24056,24056,Nord-Est,Veneto,VI,Marano Vicentino,No,No,9662.0,12.7254,2024,0,21,15,1.1787448724598049,1.552473607948665
24057,2,5,24057,24057,Nord-Est,Veneto,VI,Marostica,No,No,13783.0,36.5289,2021,0,43,38,1.0402722228153598,2.757019516796053
24057,2,5,24057,24057,Nord-Est,Veneto,VI,Marostica,No,No,13783.0,36.5289,2022,0,56,43,1.1771501468700125,3.119785242690271
24057,2,5,24057,24057,Nord-Est,Veneto,VI,Marostica,No,No,13783.0,36.5289,2023,1,38,30,0.8212675443279157,2.176594355365305
24057,2,5,24057,24057,Nord-Est,Veneto,VI,Marostica,No,No,13783.0,36.5289,2024,0,51,38,1.0402722228153598,2.757019516796053
24060,2,5,24060,24060,Nord-Est,Veneto,VI,Montebello Vicentino,No,No,6531.0,21.4752,2021,1,35,23,1.0710028311727016,3.521665901087123
24060,2,5,24060,24060,Nord-Est,Veneto,VI,Montebello Vicentino,No,No,6531.0,21.4752,2022,3,42,34,1.5832215765161675,5.205940897259225
24060,2,5,24060,24060,Nord-Est,Veneto,VI,Montebello Vicentino,No,No,6531.0,21.4752,2023,0,53,34,1.5832215765161675,5.205940897259225
24060,2,5,24060,24060,Nord-Est,Veneto,VI,Montebello Vicentino,No,No,6531.0,21.4752,2024,0,32,22,1.0244374906869318,3.3685499923442044
24061,2,5,24061,24061,Nord-Est,Veneto,VI,Montecchio Maggiore,No,No,23315.0,30.5401,2021,2,83,70,2.292068460810541,3.0023589963542783
24061,2,5,24061,24061,Nord-Est,Veneto,VI,Montecchio Maggiore,No,No,23315.0,30.5401,2022,2,88,73,2.39029996627385,3.131031524769462
24061,2,5,24061,24061,Nord-Est,Veneto,VI,Montecchio Maggiore,No,No,23315.0,30.5401,2023,4,114,100,3.27438351544363,4.289084280506112
24061,2,5,24061,24061,Nord-Est,Veneto,VI,Montecchio Maggiore,No,No,23315.0,30.5401,2024,1,97,72,2.3575561311194138,3.0881406819644
24062,2,5,24062,24062,Nord-Est,Veneto,VI,Montecchio Precalcino,No,No,4988.0,14.4203,2021,0,19,9,0.6241201639355631,1.8043303929430634
24062,2,5,24062,24062,Nord-Est,Veneto,VI,Montecchio Precalcino,No,No,4988.0,14.4203,2022,0,5,5,0.3467334244086462,1.0024057738572574
24062,2,5,24062,24062,Nord-Est,Veneto,VI,Montecchio Precalcino,No,No,4988.0,14.4203,2023,0,9,7,0.4854267941721046,1.4033680834001603
24062,2,5,24062,24062,Nord-Est,Veneto,VI,Montecchio Precalcino,No,No,4988.0,14.4203,2024,0,14,11,0.7628135336990216,2.2052927024859663
24063,2,5,24063,24063,Nord-Est,Veneto,VI,Monte di Malo,No,No,2887.0,23.7485,2021,0,1,1,0.042107922605638254,0.3463803255975061
24063,2,5,24063,24063,Nord-Est,Veneto,VI,Monte di Malo,No,No,2887.0,23.7485,2022,0,4,4,0.16843169042255302,1.3855213023900244
24063,2,5,24063,24063,Nord-Est,Veneto,VI,Monte di Malo,No,No,2887.0,23.7485,2023,0,5,5,0.21053961302819124,1.7319016279875303
24063,2,5,24063,24063,Nord-Est,Veneto,VI,Monte di Malo,No,No,2887.0,23.7485,2024,1,12,8,0.33686338084510603,2.7710426047800487
24064,2,5,24064,24064,Nord-Est,Veneto,VI,Montegalda,No,No,3343.0,17.4127,2021,0,3,2,0.11485869509036507,0.5982650314089142
24064,2,5,24064,24064,Nord-Est,Veneto,VI,Montegalda,No,No,3343.0,17.4127,2022,0,4,3,0.17228804263554762,0.8973975471133712
24064,2,5,24064,24064,Nord-Est,Veneto,VI,Montegalda,No,No,3343.0,17.4127,2023,0,9,6,0.34457608527109523,1.7947950942267423
24064,2,5,24064,24064,Nord-Est,Veneto,VI,Montegalda,No,No,3343.0,17.4127,2024,0,13,8,0.4594347803614603,2.3930601256356567
24065,2,5,24065,24065,Nord-Est,Veneto,VI,Montegaldella,No,No,1788.0,13.5735,2021,0,4,2,0.14734593141046895,1.1185682326621924
24065,2,5,24065,24065,Nord-Est,Veneto,VI,Montegaldella,No,No,1788.0,13.5735,2022,0,8,7,0.5157107599366413,3.9149888143176734
24065,2,5,24065,24065,Nord-Est,Veneto,VI,Montegaldella,No,No,1788.0,13.5735,2023,0,8,6,0.4420377942314068,3.3557046979865772
24065,2,5,24065,24065,Nord-Est,Veneto,VI,Montegaldella,No,No,1788.0,13.5735,2024,0,2,2,0.14734593141046895,1.1185682326621924
24066,2,5,24066,24066,Nord-Est,Veneto,VI,Monteviale,No,No,2600.0,8.4385,2021,0,0,0,0.0,0.0
24066,2,5,24066,24066,Nord-Est,Veneto,VI,Monteviale,No,No,2600.0,8.4385,2022,0,3,3,0.3555134206316289,1.153846153846154
24066,2,5,24066,24066,Nord-Est,Veneto,VI,Monteviale,No,No,2600.0,8.4385,2023,1,3,4,0.47401789417550516,1.5384615384615385
24066,2,5,24066,24066,Nord-Est,Veneto,VI,Monteviale,No,No,2600.0,8.4385,2024,0,5,4,0.47401789417550516,1.5384615384615385
24067,2,5,24067,24067,Nord-Est,Veneto,VI,Monticello Conte Otto,No,No,9156.0,10.2417,2021,0,6,5,0.4882002011384829,0.54608999563128
24067,2,5,24067,24067,Nord-Est,Veneto,VI,Monticello Conte Otto,No,No,9156.0,10.2417,2022,0,7,7,0.6834802815938761,0.764525993883792
24067,2,5,24067,24067,Nord-Est,Veneto,VI,Monticello Conte Otto,No,No,9156.0,10.2417,2023,0,13,10,0.9764004022769658,1.09217999126256
24067,2,5,24067,24067,Nord-Est,Veneto,VI,Monticello Conte Otto,No,No,9156.0,10.2417,2024,2,18,11,1.0740404425046624,1.201397990388816
24068,2,5,24068,24068,Nord-Est,Veneto,VI,Montorso Vicentino,No,No,3179.0,9.2946,2021,1,7,8,0.8607148236610505,2.516514627241271
24068,2,5,24068,24068,Nord-Est,Veneto,VI,Montorso Vicentino,No,No,3179.0,9.2946,2022,0,3,3,0.3227680588728939,0.9436929852154766
24068,2,5,24068,24068,Nord-Est,Veneto,VI,Montorso Vicentino,No,No,3179.0,9.2946,2023,0,9,7,0.7531254707034192,2.201950298836112
24068,2,5,24068,24068,Nord-Est,Veneto,VI,Montorso Vicentino,No,No,3179.0,9.2946,2024,0,7,5,0.5379467647881565,1.5728216420257943
24070,2,5,24070,24070,Nord-Est,Veneto,VI,Mussolente,No,No,7653.0,15.4308,2021,0,22,15,0.9720818104051637,1.9600156801254411
24070,2,5,24070,24070,Nord-Est,Veneto,VI,Mussolente,No,No,7653.0,15.4308,2022,0,26,19,1.2313036265132073,2.482686528158892
24070,2,5,24070,24070,Nord-Est,Veneto,VI,Mussolente,No,No,7653.0,15.4308,2023,0,12,9,0.5832490862430982,1.1760094080752646
24070,2,5,24070,24070,Nord-Est,Veneto,VI,Mussolente,No,No,7653.0,15.4308,2024,0,21,15,0.9720818104051637,1.9600156801254411
24071,2,5,24071,24071,Nord-Est,Veneto,VI,Nanto,No,No,3082.0,14.3508,2021,1,13,7,0.4877776848677426,2.2712524334847504
24071,2,5,24071,24071,Nord-Est,Veneto,VI,Nanto,No,No,3082.0,14.3508,2022,0,2,2,0.13936505281935502,0.6489292667099286
24071,2,5,24071,24071,Nord-Est,Veneto,VI,Nanto,No,No,3082.0,14.3508,2023,0,20,12,0.8361903169161301,3.893575600259572
24071,2,5,24071,24071,Nord-Est,Veneto,VI,Nanto,No,No,3082.0,14.3508,2024,0,7,3,0.20904757922903253,0.973393900064893
24072,2,5,24072,24072,Nord-Est,Veneto,VI,Nogarole Vicentino,No,No,1136.0,9.0933,2021,0,2,1,0.10997107760658947,0.8802816901408451
24072,2,5,24072,24072,Nord-Est,Veneto,VI,Nogarole Vicentino,No,No,1136.0,9.0933,2022,0,4,3,0.3299132328197684,2.640845070422535
24072,2,5,24072,24072,Nord-Est,Veneto,VI,Nogarole Vicentino,No,No,1136.0,9.0933,2023,0,0,0,0.0,0.0
24073,2,5,24073,24073,Nord-Est,Veneto,VI,Nove,No,No,5069.0,8.1511,2021,0,9,9,1.104145452760977,1.7754981258630893
24073,2,5,24073,24073,Nord-Est,Veneto,VI,Nove,No,No,5069.0,8.1511,2022,0,8,7,0.8587797965918711,1.3809429867824028
24073,2,5,24073,24073,Nord-Est,Veneto,VI,Nove,No,No,5069.0,8.1511,2023,0,11,10,1.2268282808455302,1.9727756954034328
24073,2,5,24073,24073,Nord-Est,Veneto,VI,Nove,No,No,5069.0,8.1511,2024,0,16,12,1.4721939370146362,2.3673308344841195
24074,2,5,24074,24074,Nord-Est,Veneto,VI,Noventa Vicentina,No,No,8810.0,22.8794,2021,0,28,21,0.9178562374887453,2.383654937570942
24074,2,5,24074,24074,Nord-Est,Veneto,VI,Noventa Vicentina,No,No,8810.0,22.8794,2022,0,20,17,0.7430264779670795,1.9296254256526673
24074,2,5,24074,24074,Nord-Est,Veneto,VI,Noventa Vicentina,No,No,8810.0,22.8794,2023,1,24,16,0.6993190380866631,1.8161180476730987
24074,2,5,24074,24074,Nord-Est,Veneto,VI,Noventa Vicentina,No,No,8810.0,22.8794,2024,1,15,13,0.5681967184454138,1.4755959137343928
24075,2,5,24075,24075,Nord-Est,Veneto,VI,Orgiano,No,No,3151.0,18.0844,2021,0,6,5,0.2764813872730088,1.586797841954935
24075,2,5,24075,24075,Nord-Est,Veneto,VI,Orgiano,No,No,3151.0,18.0844,2022,0,2,2,0.11059255490920351,0.6347191367819739
24075,2,5,24075,24075,Nord-Est,Veneto,VI,Orgiano,No,No,3151.0,18.0844,2023,0,9,4,0.22118510981840703,1.2694382735639478
24075,2,5,24075,24075,Nord-Est,Veneto,VI,Orgiano,No,No,3151.0,18.0844,2024,0,5,5,0.2764813872730088,1.586797841954935
24076,2,5,24076,24076,Nord-Est,Veneto,VI,Pedemonte,No,No,768.0,12.592,2021,0,0,0,0.0,0.0
24076,2,5,24076,24076,Nord-Est,Veneto,VI,Pedemonte,No,No,768.0,12.592,2022,0,0,0,0.0,0.0
24076,2,5,24076,24076,Nord-Est,Veneto,VI,Pedemonte,No,No,768.0,12.592,2023,0,0,0,0.0,0.0
24076,2,5,24076,24076,Nord-Est,Veneto,VI,Pedemonte,No,No,768.0,12.592,2024,0,1,1,0.07941550190597205,1.3020833333333333
24077,2,5,24077,24077,Nord-Est,Veneto,VI,Pianezze,No,No,2060.0,5.0235,2021,0,11,6,1.1943863839952225,2.912621359223301
24077,2,5,24077,24077,Nord-Est,Veneto,VI,Pianezze,No,No,2060.0,5.0235,2022,0,4,3,0.5971931919976112,1.4563106796116505
24077,2,5,24077,24077,Nord-Est,Veneto,VI,Pianezze,No,No,2060.0,5.0235,2023,1,6,6,1.1943863839952225,2.912621359223301
24077,2,5,24077,24077,Nord-Est,Veneto,VI,Pianezze,No,No,2060.0,5.0235,2024,0,1,1,0.19906439733253706,0.4854368932038835
24078,2,5,24078,24078,Nord-Est,Veneto,VI,Piovene Rocchette,No,No,8295.0,12.9065,2021,0,20,15,1.1622050904582963,1.8083182640144664
24078,2,5,24078,24078,Nord-Est,Veneto,VI,Piovene Rocchette,No,No,8295.0,12.9065,2022,0,21,14,1.0847247510944098,1.6877637130801688
24078,2,5,24078,24078,Nord-Est,Veneto,VI,Piovene Rocchette,No,No,8295.0,12.9065,2023,1,37,24,1.859528144733274,2.8933092224231465
24078,2,5,24078,24078,Nord-Est,Veneto,VI,Piovene Rocchette,No,No,8295.0,12.9065,2024,0,19,18,1.3946461085499555,2.1699819168173597
24079,2,5,24079,24079,Nord-Est,Veneto,VI,Pojana Maggiore,No,No,4459.0,28.6152,2021,1,18,12,0.4193575442422209,2.691186364655753
24079,2,5,24079,24079,Nord-Est,Veneto,VI,Pojana Maggiore,No,No,4459.0,28.6152,2022,1,12,10,0.34946462020185076,2.242655303879794
24079,2,5,24079,24079,Nord-Est,Veneto,VI,Pojana Maggiore,No,No,4459.0,28.6152,2023,0,14,11,0.3844110822220358,2.466920834267773
24079,2,5,24079,24079,Nord-Est,Veneto,VI,Pojana Maggiore,No,No,4459.0,28.6152,2024,0,8,6,0.20967877212111044,1.3455931823278764
24080,2,5,24080,24080,Nord-Est,Veneto,VI,Posina,No,No,577.0,43.6354,2021,0,2,1,0.022917172754231656,1.7331022530329288
24080,2,5,24080,24080,Nord-Est,Veneto,VI,Posina,No,No,577.0,43.6354,2022,0,0,0,0.0,0.0
24080,2,5,24080,24080,Nord-Est,Veneto,VI,Posina,No,No,577.0,43.6354,2023,0,0,0,0.0,0.0
24080,2,5,24080,24080,Nord-Est,Veneto,VI,Posina,No,No,577.0,43.6354,2024,0,2,2,0.04583434550846331,3.4662045060658575
24081,2,5,24081,24081,Nord-Est,Veneto,VI,Pove del Grappa,No,No,3093.0,9.8406,2021,0,8,3,0.3048594597890372,0.9699321047526673
24081,2,5,24081,24081,Nord-Est,Veneto,VI,Pove del Grappa,No,No,3093.0,9.8406,2022,0,11,9,0.9145783793671117,2.909796314258002
24081,2,5,24081,24081,Nord-Est,Veneto,VI,Pove del Grappa,No,No,3093.0,9.8406,2023,1,9,8,0.8129585594374327,2.58648561267378
24081,2,5,24081,24081,Nord-Est,Veneto,VI,Pove del Grappa,No,No,3093.0,9.8406,2024,1,19,10,1.0161981992967908,3.2331070158422244
24082,2,5,24082,24082,Nord-Est,Veneto,VI,Pozzoleone,No,No,2793.0,11.2548,2021,0,13,9,0.7996588122401109,3.22234156820623
24082,2,5,24082,24082,Nord-Est,Veneto,VI,Pozzoleone,No,No,2793.0,11.2548,2022,0,2,1,0.08885097913779011,0.35803795202291444
24082,2,5,24082,24082,Nord-Est,Veneto,VI,Pozzoleone,No,No,2793.0,11.2548,2023,0,7,7,0.6219568539645307,2.506265664160401
24082,2,5,24082,24082,Nord-Est,Veneto,VI,Pozzoleone,No,No,2793.0,11.2548,2024,0,7,5,0.4442548956889505,1.7901897601145722
24083,2,5,24083,24083,Nord-Est,Veneto,VI,Quinto Vicentino,No,No,5694.0,17.3964,2021,0,9,5,0.2874157871743579,0.8781173164734809
24083,2,5,24083,24083,Nord-Est,Veneto,VI,Quinto Vicentino,No,No,5694.0,17.3964,2022,0,5,4,0.22993262973948633,0.7024938531787847
24083,2,5,24083,24083,Nord-Est,Veneto,VI,Quinto Vicentino,No,No,5694.0,17.3964,2023,1,15,13,0.7472810466533306,2.28310502283105
24083,2,5,24083,24083,Nord-Est,Veneto,VI,Quinto Vicentino,No,No,5694.0,17.3964,2024,0,13,10,0.5748315743487158,1.7562346329469618
24084,2,5,24084,24084,Nord-Est,Veneto,VI,Recoaro Terme,No,No,6764.0,60.1484,2021,0,3,3,0.049876638447573,0.44352454169130695
24084,2,5,24084,24084,Nord-Est,Veneto,VI,Recoaro Terme,No,No,6764.0,60.1484,2022,0,2,2,0.033251092298382,0.29568302779420463
24084,2,5,24084,24084,Nord-Est,Veneto,VI,Recoaro Terme,No,No,6764.0,60.1484,2023,0,7,6,0.099753276895146,0.8870490833826139
24084,2,5,24084,24084,Nord-Est,Veneto,VI,Recoaro Terme,No,No,6764.0,60.1484,2024,0,10,7,0.116378823044337,1.0348905972797162
24085,2,5,24085,24085,Nord-Est,Veneto,VI,Roana,No,No,4317.0,78.1257,2021,0,6,2,0.02559977062605519,0.46328468844104703
24085,2,5,24085,24085,Nord-Est,Veneto,VI,Roana,No,No,4317.0,78.1257,2022,0,13,9,0.11519896781724837,2.0847810979847115
24085,2,5,24085,24085,Nord-Est,Veneto,VI,Roana,No,No,4317.0,78.1257,2023,0,8,3,0.03839965593908279,0.6949270326615705
24085,2,5,24085,24085,Nord-Est,Veneto,VI,Roana,No,No,4317.0,78.1257,2024,0,5,3,0.03839965593908279,0.6949270326615705
24086,2,5,24086,24086,Nord-Est,Veneto,VI,Romano d'Ezzelino,No,No,14484.0,21.3495,2021,1,37,31,1.4520246375793344,2.1402927368130347
24086,2,5,24086,24086,Nord-Est,Veneto,VI,Romano d'Ezzelino,No,No,14484.0,21.3495,2022,0,71,57,2.669851752968454,3.935376967688484
24086,2,5,24086,24086,Nord-Est,Veneto,VI,Romano d'Ezzelino,No,No,14484.0,21.3495,2023,0,50,41,1.920419681959765,2.8307097486882076
24086,2,5,24086,24086,Nord-Est,Veneto,VI,Romano d'Ezzelino,No,No,14484.0,21.3495,2024,0,17,13,0.6089135576945596,0.8975421154377243
24087,2,5,24087,24087,Nord-Est,Veneto,VI,Rosà,No,No,14071.0,24.3153,2021,2,65,50,2.0563184497003943,3.5534077180015635
24087,2,5,24087,24087,Nord-Est,Veneto,VI,Rosà,No,No,14071.0,24.3153,2022,2,82,61,2.508708508634481,4.335157415961907
24087,2,5,24087,24087,Nord-Est,Veneto,VI,Rosà,No,No,14071.0,24.3153,2023,0,65,49,2.0151920807063863,3.4823395636415326
24087,2,5,24087,24087,Nord-Est,Veneto,VI,Rosà,No,No,14071.0,24.3153,2024,1,69,56,2.3030766636644415,3.9798166441617515
24088,2,5,24088,24088,Nord-Est,Veneto,VI,Rossano Veneto,No,No,7922.0,10.5966,2021,1,14,15,1.4155483834437461,1.8934612471598082
24088,2,5,24088,24088,Nord-Est,Veneto,VI,Rossano Veneto,No,No,7922.0,10.5966,2022,0,48,25,2.3592473057395766,3.1557687452663465
24088,2,5,24088,24088,Nord-Est,Veneto,VI,Rossano Veneto,No,No,7922.0,10.5966,2023,0,23,14,1.321178491214163,1.7672304973491544
24088,2,5,24088,24088,Nord-Est,Veneto,VI,Rossano Veneto,No,No,7922.0,10.5966,2024,0,14,10,0.9436989222958307,1.2623074981065388
24089,2,5,24089,24089,Nord-Est,Veneto,VI,Rotzo,No,No,638.0,28.2505,2021,0,0,0,0.0,0.0
24089,2,5,24089,24089,Nord-Est,Veneto,VI,Rotzo,No,No,638.0,28.2505,2022,0,0,0,0.0,0.0
24089,2,5,24089,24089,Nord-Est,Veneto,VI,Rotzo,No,No,638.0,28.2505,2023,0,0,0,0.0,0.0
24089,2,5,24089,24089,Nord-Est,Veneto,VI,Rotzo,No,No,638.0,28.2505,2024,0,2,2,0.07079520716447497,3.134796238244514
24090,2,5,24090,24090,Nord-Est,Veneto,VI,Salcedo,No,No,1038.0,6.116,2021,0,1,1,0.16350555918901244,0.9633911368015414
24090,2,5,24090,24090,Nord-Est,Veneto,VI,Salcedo,No,No,1038.0,6.116,2022,0,3,2,0.3270111183780249,1.9267822736030829
24090,2,5,24090,24090,Nord-Est,Veneto,VI,Salcedo,No,No,1038.0,6.116,2023,0,1,1,0.16350555918901244,0.9633911368015414
24090,2,5,24090,24090,Nord-Est,Veneto,VI,Salcedo,No,No,1038.0,6.116,2024,0,2,1,0.16350555918901244,0.9633911368015414
24091,2,5,24091,24091,Nord-Est,Veneto,VI,Sandrigo,No,No,8392.0,27.991,2021,2,35,24,0.857418455932264,2.859866539561487
24091,2,5,24091,24091,Nord-Est,Veneto,VI,Sandrigo,No,No,8392.0,27.991,2022,0,23,17,0.6073380729520202,2.0257387988560533
24091,2,5,24091,24091,Nord-Est,Veneto,VI,Sandrigo,No,No,8392.0,27.991,2023,1,15,12,0.428709227966132,1.4299332697807434
24091,2,5,24091,24091,Nord-Est,Veneto,VI,Sandrigo,No,No,8392.0,27.991,2024,1,25,20,0.7145153799435533,2.3832221163012393
24094,2,5,24094,24094,Nord-Est,Veneto,VI,San Pietro Mussolino,No,No,1613.0,4.1081,2021,0,1,1,0.24342153306881525,0.6199628022318661
24094,2,5,24094,24094,Nord-Est,Veneto,VI,San Pietro Mussolino,No,No,1613.0,4.1081,2022,0,0,0,0.0,0.0
24094,2,5,24094,24094,Nord-Est,Veneto,VI,San Pietro Mussolino,No,No,1613.0,4.1081,2023,0,2,2,0.4868430661376305,1.2399256044637321
24094,2,5,24094,24094,Nord-Est,Veneto,VI,San Pietro Mussolino,No,No,1613.0,4.1081,2024,0,3,3,0.7302645992064457,1.8598884066955983
24095,2,5,24095,24095,Nord-Est,Veneto,VI,Santorso,No,No,5746.0,13.2085,2021,0,9,8,0.6056705909073702,1.3922728854855553
24095,2,5,24095,24095,Nord-Est,Veneto,VI,Santorso,No,No,5746.0,13.2085,2022,0,21,15,1.1356323579513192,2.610511660285416
24095,2,5,24095,24095,Nord-Est,Veneto,VI,Santorso,No,No,5746.0,13.2085,2023,0,19,10,0.7570882386342128,1.7403411068569439
24095,2,5,24095,24095,Nord-Est,Veneto,VI,Santorso,No,No,5746.0,13.2085,2024,0,12,10,0.7570882386342128,1.7403411068569439
24096,2,5,24096,24096,Nord-Est,Veneto,VI,San Vito di Leguzzano,No,No,3584.0,6.1264,2021,0,0,0,0.0,0.0
