Id_code,Year,deaths,injured,road_acc
50031,2024,3,159,112
50032,2021,2,117,82
50032,2022,1,140,98
50032,2023,2,124,96
50032,2024,0,134,88
50033,2021,0,59,46
50033,2022,0,58,42
50033,2023,0,49,42
50033,2024,1,47,36
50034,2021,0,1,1
50034,2022,0,0,0
50034,2023,0,4,2
50034,2024,0,3,3
50035,2021,0,36,25
50035,2022,0,42,29
50035,2023,0,32,21
50035,2024,0,40,30
50036,2021,0,4,3
50036,2022,0,22,10
50036,2023,1,22,13
50036,2024,2,14,13
50037,2021,2,50,40
50037,2022,0,89,52
50037,2023,0,80,59
50037,2024,0,103,67
50038,2021,0,44,28
50038,2022,1,38,29
50038,2023,1,46,27
50038,2024,1,54,38
50039,2021,0,18,17
50039,2022,1,33,23
50039,2023,0,12,10
50039,2024,0,31,27
50040,2021,0,75,45
50040,2022,1,34,25
50040,2023,1,52,37
50040,2024,0,60,39
50041,2021,1,22,15
50041,2022,0,20,14
50041,2023,0,22,16
50041,2024,1,16,9
51001,2021,1,13,11
51001,2022,2,15,15
51001,2023,2,13,11
51001,2024,0,22,16
51002,2021,4,457,365
51002,2022,9,461,362
51002,2023,9,418,326
51002,2024,2,428,358
51003,2021,0,8,2
51003,2022,1,0,1
51003,2023,0,3,2
51003,2024,0,1,1
51004,2021,0,24,18
51004,2022,1,20,15
51004,2023,0,30,21
51004,2024,2,33,28
51005,2021,2,17,15
51005,2022,1,26,15
51005,2023,1,21,14
51005,2024,2,13,13
51006,2021,0,5,5
51006,2022,0,11,9
51006,2023,0,3,3
51006,2024,0,4,4
51007,2021,0,0,0
51007,2022,0,1,1
51007,2023,0,1,1
51007,2024,0,6,4
51008,2021,0,9,7
51008,2022,0,3,2
51008,2023,0,7,4
51008,2024,0,9,6
51010,2021,0,4,4
51010,2022,0,2,2
51010,2023,0,3,2
51010,2024,0,8,4
51011,2021,0,0,0
51011,2022,0,2,2
51011,2023,0,1,1
51011,2024,0,2,2
51012,2021,0,35,26
51012,2022,1,42,33
51012,2023,2,42,28
51012,2024,0,35,24
51013,2021,0,7,5
51013,2022,0,19,16
51013,2023,0,12,10
51013,2024,0,10,8
51014,2021,0,0,0
51014,2022,0,0,0
51014,2023,0,0,0
51014,2024,0,1,1
51015,2021,0,7,7
51015,2022,1,19,11
51015,2023,0,4,3
51015,2024,0,5,4
51016,2021,1,57,41
51016,2022,1,57,39
51016,2023,0,48,31
51016,2024,3,71,36
51017,2021,4,108,72
51017,2022,3,75,54
51017,2023,2,92,65
51017,2024,0,108,78
51018,2021,1,36,27
51018,2022,0,38,23
51018,2023,1,33,23
51018,2024,0,42,28
51020,2021,0,5,4
51020,2022,0,15,8
51020,2023,0,6,5
51020,2024,0,2,2
51021,2021,0,15,9
51021,2022,1,21,14
51021,2023,0,9,5
51021,2024,0,14,10
51022,2021,0,12,7
51022,2022,0,12,7
51022,2023,0,9,7
51022,2024,0,10,7
51023,2021,0,1,1
51023,2022,0,0,0
51023,2023,0,0,0
51023,2024,0,1,1
51024,2021,0,4,1
51024,2022,0,5,3
51024,2023,0,5,3
51024,2024,0,5,5
51025,2021,0,33,22
51025,2022,1,44,27
51025,2023,1,32,23
51025,2024,0,31,19
51026,2021,3,77,64
51026,2022,1,90,72
51026,2023,1,69,58
51026,2024,1,91,61
51027,2021,0,2,1
51027,2022,0,2,2
51027,2023,0,2,2
51027,2024,0,1,1
51030,2021,0,7,5
51030,2022,2,16,11
51030,2023,0,11,8
51030,2024,2,10,10
51031,2021,0,28,18
51031,2022,1,18,11
51031,2023,0,12,11
51031,2024,0,22,16
51033,2021,1,56,46
51033,2022,0,63,46
51033,2023,0,62,54
51033,2024,0,55,44
51034,2021,0,52,41
51034,2022,3,52,41
51034,2023,0,63,50
51034,2024,0,60,41
51035,2021,0,0,0
51035,2022,0,2,1
51035,2023,0,2,2
51037,2021,1,32,22
51037,2022,0,9,9
51037,2023,0,13,10
51037,2024,0,14,9
51038,2021,0,6,2
51038,2022,0,1,1
51038,2023,0,1,1
51039,2021,1,88,52
51039,2022,0,86,63
51039,2023,3,64,51
51039,2024,0,47,30
51040,2021,0,28,18
51040,2022,0,16,11
51040,2023,1,11,9
51040,2024,1,5,6
51041,2021,0,11,9
51041,2022,0,14,9
51041,2023,0,8,6
51041,2024,1,10,11
51042,2021,1,29,19
51042,2022,1,39,27
51042,2023,0,35,23
51042,2024,0,34,24
52001,2021,0,5,4
52001,2022,0,6,6
52001,2023,0,7,5
52001,2024,0,6,3
52002,2021,0,5,5
52002,2022,0,5,4
52002,2023,0,12,7
52002,2024,1,16,11
52003,2021,0,2,2
52003,2022,2,8,5
52003,2023,1,8,6
52003,2024,1,6,5
52004,2021,1,9,7
52004,2022,0,13,6
52004,2023,0,13,7
52004,2024,2,8,6
52005,2021,1,20,13
52005,2022,1,16,10
52005,2023,1,15,13
52005,2024,0,14,10
52006,2021,1,19,17
52006,2022,0,44,20
52006,2023,0,26,17
52006,2024,0,30,20
52007,2021,0,4,3
52007,2022,1,9,7
52007,2023,0,4,3
52007,2024,0,3,2
52008,2021,0,3,3
52008,2022,2,2,1
52008,2023,0,6,4
52008,2024,0,4,3
52009,2021,0,26,14
52009,2022,0,19,16
52009,2023,1,11,11
52009,2024,0,18,15
52010,2021,0,3,3
52010,2022,0,6,6
52010,2023,0,4,4
52010,2024,0,5,4
52011,2021,1,53,29
52011,2022,2,30,19
52011,2023,1,21,17
52011,2024,0,39,24
52012,2021,1,68,51
52012,2022,1,92,64
52012,2023,0,93,78
52012,2024,0,119,85
52013,2021,2,10,8
52013,2022,0,7,5
52013,2023,0,19,11
52013,2024,0,3,3
52015,2021,1,58,45
52015,2022,3,57,39
52015,2023,1,62,47
52015,2024,3,67,47
52016,2021,0,55,42
52016,2022,4,44,33
52016,2023,1,50,32
52016,2024,1,41,28
52017,2021,0,17,12
52017,2022,1,24,14
52017,2023,0,17,10
52017,2024,0,17,9
52018,2021,0,7,3
52018,2022,0,4,2
52018,2023,0,4,4
52018,2024,0,1,1
52019,2021,1,12,5
52019,2022,0,9,3
52019,2023,0,13,4
52019,2024,0,5,3
52020,2021,1,5,3
52020,2022,0,16,10
52020,2023,0,5,3
52020,2024,0,4,3
52021,2021,0,19,11
52021,2022,1,8,8
52021,2023,0,8,4
52021,2024,0,12,7
52022,2021,1,112,85
52022,2022,1,126,95
52022,2023,1,114,98
52022,2024,0,117,97
52023,2021,0,8,7
52023,2022,0,3,3
52023,2023,0,4,4
52023,2024,0,3,3
52024,2021,0,0,0
52024,2022,0,3,1
52024,2023,0,0,0
52025,2021,0,0,0
52025,2022,0,1,1
52025,2023,0,1,1
52025,2024,0,1,1
52026,2021,0,16,9
52026,2022,0,6,6
52026,2023,0,9,8
52026,2024,0,9,6
52027,2021,1,1,2
52027,2022,0,8,4
52027,2023,0,4,2
52027,2024,0,3,2
52028,2021,1,22,16
52028,2022,1,21,19
52028,2023,2,26,19
52028,2024,1,41,27
52030,2021,0,6,5
52030,2022,0,6,4
52030,2023,0,0,0
52030,2024,0,16,6
52031,2021,0,3,3
52031,2022,0,5,3
52031,2023,0,7,6
52031,2024,0,9,8
52032,2021,2,272,222
52032,2022,1,285,232
52032,2023,2,316,261
52032,2024,2,287,241
52033,2021,0,57,39
52033,2022,0,61,38
52033,2023,0,59,36
52033,2024,0,45,30
52034,2021,1,30,21
52034,2022,0,45,30
52034,2023,0,26,19
52034,2024,1,32,25
52035,2021,0,18,14
52035,2022,1,31,20
52035,2023,0,20,14
52035,2024,1,17,13
52036,2021,0,2,2
52036,2022,0,3,3
52036,2023,0,5,3
52036,2024,0,3,2
52037,2021,1,8,8
52037,2022,1,17,11
52037,2023,0,9,7
52037,2024,0,14,9
53001,2021,1,11,6
53001,2022,0,10,6
53001,2023,0,8,8
53001,2024,0,20,13
53002,2021,0,18,11
53002,2022,0,6,4
53002,2023,1,10,7
53002,2024,0,3,3
53003,2021,1,20,9
53003,2022,0,23,13
53003,2023,1,36,20
53003,2024,2,20,13
53004,2021,0,25,14
53004,2022,1,15,13
53004,2023,0,19,11
53004,2024,0,11,8
53005,2021,0,1,1
53005,2022,0,0,0
53005,2023,0,5,3
53005,2024,0,2,1
53006,2021,1,40,30
53006,2022,0,44,31
53006,2023,3,51,35
53006,2024,0,46,34
53007,2021,0,4,4
53007,2022,0,13,7
53007,2023,0,6,5
53007,2024,0,13,8
53008,2021,0,12,8
53008,2022,0,31,15
53008,2023,1,18,13
53008,2024,0,24,12
53009,2021,0,109,80
53009,2022,0,114,90
53009,2023,1,115,91
53009,2024,0,100,78
53010,2021,1,25,19
53010,2022,0,17,11
53010,2023,2,36,30
53010,2024,1,29,16
53011,2021,6,504,398
53011,2022,10,533,419
53011,2023,4,505,402
53011,2024,3,556,414
53012,2021,0,1,1
53012,2022,0,6,5
53012,2023,0,5,5
53012,2024,0,5,3
53013,2021,1,8,7
53013,2022,0,7,6
53013,2023,0,5,5
53013,2024,0,12,10
53014,2021,0,9,6
53014,2022,0,11,8
53014,2023,0,21,15
53014,2024,0,16,14
53015,2021,0,19,12
53015,2022,0,39,29
53015,2023,0,23,16
53015,2024,1,12,13
53016,2021,0,51,39
53016,2022,0,34,27
53016,2023,1,59,44
53016,2024,0,42,32
53017,2021,0,1,1
53017,2022,0,0,0
53017,2023,0,2,2
53017,2024,0,2,2
53018,2021,0,86,68
53018,2022,2,83,59
53018,2023,2,131,76
53018,2024,0,92,59
53019,2021,1,16,14
53019,2022,0,7,6
53019,2023,0,8,4
53019,2024,0,11,7
53020,2021,0,3,2
53020,2022,0,0,0
53020,2023,0,1,1
53020,2024,0,2,2
53021,2021,2,14,12
53021,2022,1,18,12
53021,2023,0,22,16
53021,2024,0,22,11
53022,2021,0,2,1
53022,2022,0,4,4
53022,2023,0,3,2
53022,2024,0,8,7
53023,2021,1,5,6
53023,2022,2,10,6
53023,2023,0,17,10
53023,2024,2,21,11
53024,2021,2,31,22
53024,2022,1,41,28
53024,2023,0,24,18
53024,2024,1,38,24
53025,2021,0,4,1
53025,2022,0,0,0
53025,2023,0,6,2
53026,2021,0,7,5
53026,2022,0,3,3
53026,2023,0,16,11
53026,2024,0,4,3
53027,2021,0,1,1
53027,2022,0,2,2
53027,2023,0,1,1
53027,2024,0,3,3
53028,2021,0,0,0
53028,2022,0,0,0
53028,2023,0,3,2
53028,2024,0,4,3
54001,2021,2,73,57
54001,2022,1,80,59
54001,2023,2,96,74
54001,2024,2,74,56
54002,2021,2,64,41
54002,2022,0,66,46
54002,2023,1,92,61
54002,2024,0,74,51
54003,2021,1,3,4
54003,2022,1,8,8
54003,2023,0,4,2
54003,2024,2,9,8
54004,2021,2,12,10
54004,2022,0,24,19
54004,2023,2,28,20
54004,2024,0,11,7
54005,2021,0,9,6
54005,2022,0,14,8
54005,2023,1,10,7
54005,2024,0,7,5
54006,2021,0,3,3
54006,2022,1,2,3
54006,2023,0,5,3
54006,2024,0,10,9
54007,2021,0,11,9
54007,2022,0,4,4
54007,2023,0,6,6
54007,2024,0,11,9
54008,2021,0,8,6
54008,2022,0,11,8
54008,2023,0,10,6
54008,2024,0,7,5
54009,2021,1,44,29
54009,2022,0,64,45
54009,2023,0,104,59
54009,2024,2,53,36
54010,2021,0,6,2
54010,2022,0,4,3
54010,2023,0,4,4
54010,2024,1,9,7
54011,2021,0,2,2
54011,2022,0,5,4
54011,2023,0,3,1
54011,2024,0,5,4
54012,2021,0,32,23
54012,2022,2,22,13
54012,2023,2,29,18
54012,2024,1,33,20
54013,2021,4,118,82
54013,2022,0,133,93
54013,2023,2,131,99
54013,2024,2,152,101
54014,2021,0,19,12
54014,2022,0,15,11
54014,2023,0,23,12
54014,2024,0,18,12
54015,2021,2,71,52
54015,2022,1,74,56
54015,2023,2,62,37
54015,2024,2,93,68
54016,2021,0,0,0
54016,2022,0,5,3
54016,2023,0,1,1
54016,2024,0,1,1
54017,2021,1,24,16
54017,2022,0,19,14
54017,2023,0,30,17
54017,2024,0,31,21
54018,2021,4,205,156
54018,2022,6,286,204
54018,2023,1,310,217
54018,2024,3,310,216
54019,2021,0,8,6
54019,2022,0,6,4
54019,2023,0,12,7
54019,2024,0,12,5
54020,2021,0,0,0
54020,2022,0,8,6
54020,2023,0,1,1
54020,2024,0,10,7
54021,2021,1,3,2
54021,2022,0,11,8
54021,2023,0,9,4
54021,2024,0,5,5
54022,2021,2,9,9
54022,2022,0,7,5
54022,2023,0,4,2
54022,2024,0,16,11
54023,2021,1,37,26
54023,2022,1,16,14
54023,2023,4,46,33
54023,2024,2,38,28
54024,2021,1,85,72
54024,2022,4,115,90
54024,2023,5,100,79
54024,2024,2,93,69
54025,2021,0,1,1
54025,2022,0,0,0
54025,2023,0,2,1
54025,2024,0,2,1
54026,2021,5,52,46
54026,2022,0,66,39
54026,2023,3,57,38
54026,2024,0,52,35
54027,2021,2,29,21
54027,2022,0,32,22
54027,2023,0,29,20
54027,2024,2,49,29
54028,2021,0,1,1
54028,2022,0,4,3
54028,2023,0,10,9
54028,2024,0,10,7
54029,2021,0,2,1
54029,2022,0,2,1
54029,2023,0,1,1
54029,2024,0,2,1
54030,2021,0,14,11
54030,2022,0,28,19
54030,2023,0,18,10
54030,2024,0,20,14
54031,2021,0,1,1
54031,2022,0,2,2
54031,2023,0,3,2
54031,2024,0,3,2
54032,2021,0,0,0
54032,2022,0,0,0
54032,2023,0,2,1
54032,2024,0,2,1
54033,2021,0,2,1
54033,2022,0,2,2
54033,2023,0,5,5
54033,2024,0,8,4
54034,2021,2,12,7
54034,2022,0,12,10
54034,2023,0,20,8
54034,2024,0,11,10
54035,2021,0,18,13
54035,2022,1,28,16
54035,2023,0,20,15
54035,2024,1,19,13
54036,2021,0,0,0
54036,2022,0,2,2
54036,2023,0,0,0
54036,2024,0,1,1
54037,2021,0,7,7
54037,2022,1,15,11
54037,2023,0,15,11
54037,2024,0,4,4
54038,2021,1,20,17
54038,2022,0,29,21
54038,2023,1,12,13
54038,2024,2,34,23
54039,2021,7,542,425
54039,2022,8,607,461
54039,2023,4,586,458
54039,2024,15,657,502
54040,2021,0,6,4
54040,2022,0,10,7
54040,2023,0,6,4
54040,2024,0,7,6
54041,2021,0,0,0
54041,2022,0,0,0
54041,2023,0,0,0
54041,2024,0,1,1
54042,2021,0,2,1
54042,2022,0,0,0
54042,2023,0,0,0
54043,2021,0,2,2
54043,2022,0,1,1
54043,2023,1,1,2
54043,2024,0,4,2
54044,2021,1,35,29
54044,2022,5,26,20
54044,2023,0,47,31
54044,2024,0,30,23
54045,2021,0,1,1
54045,2022,1,8,5
54045,2023,0,1,1
54045,2024,0,1,1
54046,2021,0,2,1
54046,2022,0,0,0
54046,2023,0,1,1
54046,2024,0,2,2
54047,2021,0,2,2
54047,2022,0,4,4
54047,2023,0,2,2
54048,2021,0,5,2
54048,2022,0,0,0
54048,2023,0,0,0
54049,2021,0,2,1
54049,2022,0,4,3
54049,2023,0,2,2
54049,2024,0,5,4
54050,2021,0,32,24
54050,2022,0,34,21
54050,2023,0,51,30
54050,2024,0,34,22
54051,2021,0,144,94
54051,2022,3,156,112
54051,2023,3,135,103
54051,2024,1,210,142
54052,2021,1,48,38
54052,2022,1,39,30
54052,2023,0,45,30
54052,2024,1,53,39
54053,2021,0,27,16
54053,2022,0,20,12
54053,2023,0,19,16
54053,2024,1,22,17
54054,2021,0,25,18
54054,2022,1,43,31
54054,2023,2,30,21
54054,2024,2,27,20
54055,2021,0,12,10
54055,2022,0,8,5
54055,2023,0,10,5
54055,2024,1,19,15
54056,2021,2,44,29
54056,2022,0,40,31
54056,2023,1,40,32
54056,2024,1,43,29
54057,2021,0,5,4
54057,2022,0,12,4
54057,2023,0,7,5
54057,2024,2,20,11
54058,2021,0,3,2
54058,2022,0,1,1
54058,2023,0,14,5
54058,2024,0,1,1
54059,2021,0,3,2
54059,2022,0,7,3
54059,2023,0,5,4
55001,2021,0,8,7
55001,2022,0,10,6
55001,2023,0,7,6
55001,2024,1,9,9
55002,2021,0,1,1
55002,2022,0,4,3
55002,2023,0,10,4
55002,2024,1,5,3
55003,2021,0,6,4
55003,2022,0,4,3
55003,2023,0,2,1
55003,2024,0,6,3
55004,2021,0,33,24
55004,2022,0,25,18
55004,2023,1,13,14
55004,2024,0,33,22
55005,2021,0,7,5
55005,2022,0,4,2
55005,2023,0,3,3
55006,2021,0,3,1
55006,2022,0,0,0
55006,2023,1,7,5
55006,2024,0,8,3
55007,2021,0,13,8
55007,2022,0,20,16
55007,2023,0,18,11
55007,2024,2,23,18
55008,2021,0,2,2
55008,2022,0,0,0
55008,2023,0,0,0
55008,2024,1,0,1
55009,2021,0,5,3
55009,2022,0,10,8
55009,2023,0,3,3
55009,2024,0,16,8
55010,2021,0,7,5
55010,2022,0,10,8
55010,2023,0,5,4
55010,2024,0,6,3
55011,2021,0,9,5
55011,2022,0,8,5
55011,2023,0,8,8
55011,2024,0,12,8
55012,2021,0,0,0
55012,2022,0,1,1
55012,2023,0,2,1
55012,2024,0,2,2
55013,2021,0,15,10
55013,2022,0,12,5
55013,2023,0,9,9
55013,2024,0,15,7
55014,2021,0,3,3
55014,2022,1,9,5
55014,2023,0,2,2
55014,2024,0,4,3
55015,2021,0,1,1
55015,2022,0,4,3
55015,2023,0,4,3
55016,2021,0,3,2
55016,2022,0,5,3
55016,2023,0,1,1
55016,2024,0,4,2
55017,2021,0,13,7
55017,2022,0,10,8
55017,2023,0,12,9
55017,2024,0,16,10
55018,2021,0,2,1
55018,2022,0,2,2
55018,2023,0,1,1
55018,2024,0,2,1
55019,2021,0,2,2
55019,2022,0,2,2
55019,2023,0,4,3
55019,2024,0,1,1
55020,2021,0,1,1
55020,2022,0,4,2
55020,2023,0,2,1
55020,2024,0,2,2
55021,2021,0,1,1
55021,2022,0,0,0
55021,2023,0,3,3
55021,2024,0,4,1
55022,2021,2,75,54
55022,2022,1,88,57
55022,2023,1,87,60
55022,2024,4,112,69
55023,2021,1,81,59
55023,2022,3,84,66
55023,2023,2,70,60
55023,2024,1,103,74
55024,2021,1,2,2
55024,2022,0,6,4
55024,2023,0,2,1
55024,2024,0,1,1
55025,2021,0,0,0
55025,2022,0,0,0
55025,2023,0,0,0
55026,2021,0,2,2
55026,2022,0,1,1
55026,2023,0,0,0
55027,2021,0,0,0
55027,2022,0,2,2
55027,2023,0,0,0
55028,2021,0,4,4
55028,2022,0,5,2
55028,2023,0,2,2
55028,2024,0,1,1
55029,2021,0,8,6
55029,2022,0,16,10
55029,2023,0,25,13
55029,2024,0,35,22
55030,2021,0,4,3
55030,2022,0,2,2
55030,2023,0,2,2
55031,2021,0,7,3
55031,2022,0,6,5
55031,2023,0,7,5
55031,2024,0,3,1
55032,2021,4,414,318
55032,2022,6,479,374
55032,2023,3,503,386
55032,2024,4,545,430
55033,2021,0,0,0
55033,2022,0,2,2
55033,2023,0,6,3
56001,2021,1,30,16
56001,2022,1,17,10
56001,2023,0,9,7
56001,2024,2,13,10
56002,2021,0,1,1
56002,2022,0,0,0
56002,2023,0,0,0
56003,2021,0,9,7
56003,2022,1,13,6
56003,2023,0,8,6
56003,2024,1,13,11
56004,2021,0,0,0
56004,2022,0,5,3
56004,2023,0,2,1
56004,2024,0,1,1
56005,2021,0,2,1
56005,2022,0,5,4
56005,2023,0,5,3
56005,2024,0,1,1
56006,2021,0,7,3
56006,2022,0,3,1
56006,2023,0,0,0
56006,2024,0,1,1
56007,2021,0,0,0
56007,2022,0,0,0
56007,2023,0,1,1
56007,2024,0,3,3
56008,2021,0,14,11
56008,2022,0,4,4
56008,2023,0,17,11
56008,2024,0,10,8
56009,2021,0,2,2
56009,2022,1,3,4
56009,2023,0,3,1
56009,2024,0,6,3
56010,2021,0,1,1
56010,2022,0,0,0
56010,2023,0,1,1
56011,2021,0,3,2
56011,2022,1,8,6
56011,2023,0,3,2
56011,2024,0,5,3
56012,2021,1,7,6
56012,2022,1,7,7
56012,2023,2,10,7
56012,2024,0,14,9
56013,2021,1,19,11
56013,2022,0,14,9
56013,2023,0,14,5
56013,2024,1,10,6
56014,2021,1,12,9
56014,2022,0,19,10
56014,2023,0,21,12
56014,2024,1,5,5
56015,2021,0,6,4
56015,2022,0,18,12
56015,2023,1,12,6
56015,2024,1,8,8
56016,2021,0,3,1
56016,2022,0,7,4
56016,2023,0,10,6
56017,2021,0,6,4
56017,2022,0,5,3
56017,2023,0,2,1
56017,2024,0,3,2
56018,2021,0,7,4
56018,2022,0,3,2
56018,2023,0,2,1
56018,2024,0,13,6
56019,2021,0,3,2
56019,2022,0,2,1
56019,2023,0,1,1
56019,2024,0,2,2
56020,2021,0,6,5
56020,2022,0,2,2
56020,2023,0,0,0
56020,2024,0,5,2
56021,2021,0,48,33
56021,2022,0,59,37
56021,2023,2,51,40
56021,2024,2,67,46
56022,2021,0,6,4
56022,2022,0,2,2
56022,2023,0,7,2
56022,2024,0,9,6
56023,2021,0,9,6
56023,2022,0,5,2
56023,2023,0,9,6
56023,2024,0,4,4
56024,2021,0,27,17
56024,2022,0,15,11
56024,2023,0,21,15
56024,2024,0,23,14
56025,2021,0,2,2
56025,2022,0,2,2
56025,2023,0,2,1
56025,2024,0,2,2
56026,2021,0,0,0
56026,2022,0,1,1
56026,2023,0,0,0
56027,2021,0,2,2
56027,2022,0,1,1
56027,2023,0,3,3
56027,2024,0,3,2
56028,2021,0,3,2
56028,2022,0,2,2
56028,2023,0,4,3
56029,2021,0,7,3
56029,2022,0,6,5
56029,2023,0,1,1
56029,2024,0,4,3
56030,2021,0,5,4
56030,2022,0,2,2
56030,2023,0,3,3
56030,2024,0,1,1
56031,2021,0,5,2
56031,2022,0,2,2
56031,2023,0,3,2
56032,2021,0,5,3
56032,2022,0,5,2
56032,2023,0,0,0
56033,2021,0,0,0
56033,2022,0,3,2
56033,2023,0,0,0
56033,2024,0,4,2
56034,2021,0,6,5
56034,2022,0,12,5
56034,2023,1,10,7
56034,2024,0,23,14
56035,2021,1,30,20
56035,2022,0,26,18
56035,2023,1,36,23
56035,2024,1,43,28
56036,2021,0,38,28
56036,2022,0,54,37
56036,2023,0,62,46
56036,2024,0,42,27
56037,2021,0,4,2
56037,2022,0,3,3
56037,2023,0,2,2
56037,2024,1,14,9
56038,2021,0,5,3
56038,2022,0,7,4
56038,2023,0,4,3
56038,2024,0,5,4
56039,2021,0,52,32
56039,2022,2,56,31
56039,2023,2,58,38
56039,2024,0,64,40
56040,2021,0,0,0
56040,2022,0,0,0
56040,2023,0,2,1
56041,2021,0,5,2
56041,2022,0,5,3
56041,2023,0,2,2
56041,2024,0,3,2
56042,2021,1,31,15
56042,2022,0,46,24
56042,2023,0,25,16
56042,2024,0,17,14
56043,2021,0,0,0
56043,2022,0,3,2
56043,2023,0,0,0
56043,2024,0,4,3
56044,2021,0,1,1
56044,2022,0,2,1
56044,2023,0,0,0
56045,2021,0,26,14
56045,2022,0,21,16
56045,2023,0,27,18
56045,2024,1,24,20
56046,2021,0,0,0
56046,2022,0,0,0
56046,2023,0,0,0
56047,2021,0,10,5
56047,2022,0,9,4
56047,2023,0,8,5
56047,2024,0,3,2
56048,2021,0,28,19
56048,2022,1,22,12
56048,2023,3,32,21
56048,2024,1,37,28
56049,2021,0,16,13
56049,2022,0,17,11
56049,2023,1,18,12
56049,2024,0,11,8
56050,2021,0,46,32
56050,2022,2,102,64
56050,2023,0,75,53
56050,2024,4,86,58
56051,2021,0,0,0
56051,2022,0,1,1
56051,2023,0,0,0
56051,2024,0,1,1
56052,2021,0,6,4
56052,2022,1,20,14
56052,2023,0,26,16
56052,2024,1,26,20
56053,2021,0,8,6
56053,2022,0,4,3
56053,2023,0,6,5
56053,2024,0,6,2
56054,2021,0,8,2
56054,2022,0,2,2
56054,2023,0,2,2
56054,2024,0,1,1
56055,2021,0,4,4
56055,2022,0,0,0
56055,2023,0,0,0
56056,2021,0,3,3
56056,2022,0,2,2
56056,2023,0,2,2
56056,2024,0,1,1
56057,2021,0,29,22
56057,2022,0,52,30
56057,2023,0,43,27
56057,2024,0,52,37
56058,2021,0,5,4
56058,2022,1,4,5
56058,2023,0,7,5
56058,2024,0,7,5
56059,2021,6,388,302
56059,2022,4,447,330
56059,2023,5,461,342
56059,2024,4,383,287
56060,2021,0,12,7
56060,2022,0,14,6
56060,2023,0,10,8
56060,2024,0,4,3
57001,2021,0,0,0
57001,2022,0,0,0
57001,2023,0,2,1
57002,2021,0,4,4
57002,2022,1,12,6
57002,2023,0,7,5
57002,2024,0,7,4
57003,2021,0,2,2
57003,2022,1,7,3
57003,2023,0,11,7
57003,2024,0,14,8
57004,2021,0,0,0
57004,2022,0,1,1
57004,2023,0,0,0
57005,2021,0,0,0
57005,2022,1,0,1
57005,2023,0,1,1
57006,2021,0,0,0
57006,2022,0,0,0
57006,2023,0,1,1
57006,2024,0,1,1
57007,2021,0,16,10
57007,2022,0,11,8
57007,2023,0,11,10
57007,2024,2,27,18
57008,2021,0,2,2
57008,2022,0,2,2
57008,2023,0,3,2
57008,2024,0,3,3
57009,2021,0,2,2
57009,2022,0,4,2
57009,2023,0,5,3
57009,2024,0,6,5
57010,2021,0,5,4
57010,2022,0,5,5
57010,2023,0,5,3
57010,2024,0,3,3
57011,2021,1,5,4
57011,2022,1,2,2
57011,2023,0,6,3
57011,2024,0,4,3
57012,2021,0,0,0
57012,2022,0,2,1
57012,2023,0,0,0
57012,2024,0,1,1
57013,2021,0,0,0
57013,2022,0,3,1
57013,2023,0,0,0
57014,2021,0,0,0
57014,2022,0,0,0
57014,2023,0,3,1
57014,2024,0,1,1
57015,2021,0,4,3
57015,2022,0,3,2
57015,2023,0,8,6
57015,2024,1,10,7
57016,2021,1,34,29
57016,2022,0,20,8
57016,2023,0,25,14
57016,2024,1,26,16
57017,2021,0,0,0
57017,2022,0,3,2
57017,2023,0,0,0
57018,2021,0,1,1
57018,2022,0,1,1
57018,2023,0,0,0
57018,2024,0,2,1
57019,2021,0,0,0
57019,2022,0,0,0
57019,2023,0,0,0
57019,2024,0,1,1
57020,2021,0,0,0
57020,2022,0,0,0
57020,2023,0,0,0
57021,2021,0,0,0
57021,2022,0,0,0
57021,2023,0,10,6
57021,2024,0,2,2
57022,2021,0,6,2
57022,2022,0,1,1
57022,2023,0,4,4
57022,2024,1,3,4
57023,2021,0,3,2
57023,2022,0,0,0
57023,2023,0,2,1
57024,2021,0,1,1
57024,2022,0,0,0
57024,2023,0,2,1
57024,2024,0,1,1
57025,2021,0,7,5
57025,2022,0,5,3
57025,2023,2,13,7
57025,2024,1,6,5
57026,2021,0,5,2
57026,2022,0,1,1
57026,2023,0,2,2
57026,2024,0,1,1
57027,2021,1,35,25
57027,2022,2,40,27
57027,2023,2,54,33
57027,2024,0,25,22
57028,2021,1,0,1
57028,2022,0,0,0
57028,2023,0,1,1
57028,2024,0,1,1
57029,2021,1,5,4
57029,2022,0,9,6
57029,2023,1,10,7
57029,2024,0,3,2
57030,2021,0,2,1
57030,2022,0,4,2
57030,2023,0,6,5
57030,2024,1,2,2
57031,2021,0,1,1
57031,2022,0,1,1
57031,2023,0,0,0
57031,2024,0,1,1
57032,2021,0,1,1
57032,2022,0,0,0
57032,2023,0,0,0
57032,2024,0,2,1
57033,2021,0,1,1
57033,2022,0,1,1
57033,2023,3,3,3
57033,2024,0,4,3
57034,2021,0,1,1
57034,2022,0,3,1
57034,2023,0,0,0
57034,2024,0,2,2
57035,2021,1,13,11
57035,2022,0,23,12
57035,2023,0,20,13
57035,2024,0,17,13
57036,2021,0,0,0
57036,2022,0,0,0
57036,2023,0,0,0
57037,2021,0,1,1
57037,2022,0,1,1
57037,2023,1,1,2
57037,2024,0,1,1
57038,2021,1,1,1
57038,2022,0,0,0
57038,2023,0,0,0
57039,2021,0,0,0
57039,2022,0,0,0
57039,2023,0,0,0
